Country,City, Latitude , Longitude 
ro,gradinari, 44.5667 , 24.2667 
ro,gradinari, 44.3922 , 25.8156 
ro,gradistea, 45.2667 , 27.3833 
ro,gradistea, 44.8667 , 23.8167 
ro,gradistea, 44.2333 , 27.2167 
ro,gradistea, 44.6667 , 26.2833 
ro,grajduri, 46.9667 , 27.5167 
ro,gramesti, 47.9167 , 26.1500 
ro,graniceri, 46.5167 , 21.3000 
ro,granicesti, 47.8167 , 26.0667 
ro,gratia, 44.4333 , 25.4500 
ro,greaca, 44.1094 , 26.3394 
ro,grebanu, 45.3833 , 26.9667 
ro,grecesti, 44.4500 , 23.2833 
ro,greci, 45.1833 , 28.2333 
ro,greci, 44.5500 , 23.1167 
ro,grindu, 45.4000 , 28.2167 
ro,grindu, 44.7667 , 26.9167 
ro,grinties, 47.0500 , 25.8667 
ro,grivita, 44.7333 , 27.2833 
ro,grivita, 45.7167 , 27.6500 
ro,grojdibodu, 43.7500 , 24.2667 
ro,gropnita, 47.3500 , 27.2500 
ro,grosi, 47.6167 , 23.6167 
ro,grozesti, 46.9908 , 28.0506 
ro,grozesti, 44.6500 , 23.3167 
ro,gruia, 44.2675 , 22.7047 
ro,gruiu, 44.7333 , 26.2333 
ro,grumazesti, 47.1333 , 26.3667 
ro,gugesti, 45.5667 , 27.1333 
ro,gura calitei, 45.5833 , 27.0167 
ro,gura foii, 44.7500 , 25.2833 
ro,gura humorului, 47.5500 , 25.9000 
ro,gura ocnitei, 44.9333 , 25.5833 
ro,gura sutii, 44.7500 , 25.5167 
ro,gura teghii, 45.4833 , 26.4167 
ro,gura vadului, 45.0500 , 26.4667 
ro,gura vaii, 46.3333 , 26.7333 
ro,gura vitioarei, 45.1500 , 26.0333 
ro,gurbanesti, 44.3833 , 26.7000 
ro,gurghiu, 46.7667 , 24.8500 
ro,gusoeni, 44.7333 , 24.1167 
ro,haghig, 45.8333 , 25.5833 
ro,halaucesti, 47.1000 , 26.8000 
ro,halchiu, 45.7667 , 25.5500 
ro,halmasd, 47.1500 , 22.6167 
ro,halmeu, 47.9667 , 23.0167 
ro,hamcearca, 45.1167 , 28.3667 
ro,hanesti, 47.9167 , 26.9833 
ro,hangu, 47.0500 , 26.0333 
ro,harau, 45.9000 , 22.9500 
ro,harlau, 47.4333 , 26.9000 
ro,harman, 45.7167 , 25.6833 
ro,harseni, 45.7500 , 25.0167 
ro,harsesti, 44.5333 , 24.7833 
ro,harsova, 44.6833 , 27.9333 
ro,hartiesti, 45.1167 , 25.1000 
ro,hateg, 45.6167 , 22.9500 
ro,havarna, 48.0667 , 26.6500 
ro,helegiu, 46.3500 , 26.7500 
ro,helesteni harmaneasa, 47.2000 , 26.8667 
ro,hemeius, 46.6167 , 26.8500 
ro,hereclean, 47.2500 , 23.0167 
ro,hida, 47.0667 , 23.2833 
ro,hidiselu de sus, 46.9500 , 22.0500 
ro,hiliseu-horia, 48.0333 , 26.2500 
ro,hinova, 44.5406 , 22.7769 
ro,hlipiceni, 47.6000 , 27.1500 
ro,hoceni, 46.5392 , 28.0067 
ro,hodac, 46.7667 , 24.9167 
ro,hodod, 47.4000 , 23.0333 
ro,hodosa, 46.6333 , 24.8167 
ro,hoghilag, 46.2333 , 24.6167 
ro,hoghiz, 45.9833 , 25.3000 
ro,holboca, 47.1500 , 27.7000 
ro,holod, 46.7833 , 22.1333 
ro,homocea, 46.1333 , 27.2333 
ro,homorod-de jos, 47.6667 , 23.0833 
ro,homorod, 46.0500 , 25.2667 
ro,hoparta, 46.3167 , 23.8667 
ro,horezu, 45.1500 , 24.0167 
ro,horgesti, 46.4333 , 27.0667 
ro,horia, 44.6333 , 28.1167 
ro,horia, 45.0167 , 28.4500 
ro,horlesti, 47.1167 , 27.3667 
ro,horoatu crasnei, 47.1333 , 22.8833 
ro,horodniceni, 47.5333 , 26.1667 
ro,hotarele, 44.1725 , 26.3703 
ro,hudesti, 48.1500 , 26.5000 
ro,huedin, 46.8667 , 23.0500 
ro,hulubesti, 44.8333 , 25.2333 
ro,hunedoara, 45.7500 , 22.9000 
ro,hurezani, 44.8000 , 23.6500 
ro,huruesti, 46.2667 , 27.2500 
ro,husasau de tinca, 46.8167 , 21.9167 
ro,husi, 46.6736 , 28.0594 
ro,husnicioara, 44.6781 , 22.8425 
ro,iablanita, 44.9503 , 22.3142 
ro,iacobeni, 47.4333 , 25.3167 
ro,iacobeni, 46.0500 , 24.7167 
ro,iana, 46.3833 , 27.5500 
ro,ianca, 45.1333 , 27.4500 
ro,ianca, 43.7833 , 24.1833 
ro,iancu jianu, 44.5000 , 24.0333 
ro,iara, 46.5500 , 23.5167 
ro,iasi, 47.1667 , 27.6000 
ro,ibanesti, 48.0667 , 26.3667 
ro,ibanesti, 46.7667 , 24.9333 
ro,iclanzel, 46.5333 , 24.2833 
ro,iclod, 46.9833 , 23.8000 
ro,icoana, 44.4167 , 24.7167 
ro,icusesti, 46.8000 , 26.9333 
ro,ideciu de jos, 46.8000 , 24.7500 
ro,iepuresti, 44.2581 , 25.8822 
ro,iernut, 46.4500 , 24.2500 
ro,ieud, 47.6833 , 24.2333 
ro,ighiu, 46.1500 , 23.5167 
ro,ileana, 44.5167 , 26.6667 
ro,ileanda, 47.3333 , 23.6333 
ro,ilia, 45.9333 , 22.6500 
ro,ilieni, 45.8000 , 25.7667 
ro,ilovat, 44.8114 , 22.7672 
ro,ilovita, 44.7564 , 22.4728 
ro,ilva mare, 47.3667 , 24.9000 
ro,ilva mica, 47.3167 , 24.6667 
ro,independenta, 45.4833 , 27.7500 
ro,independenta, 43.9667 , 28.0833 
ro,independenta, 44.2833 , 27.1500 
ro,ineu, 46.4333 , 21.8500 
ro,ineu, 47.0833 , 22.1167 
ro,insuratei, 44.9167 , 27.6000 
ro,intorsura buzaului, 45.6833 , 26.0333 
ro,intregalde, 46.2500 , 23.4167 
ro,ion corvin, 44.1167 , 27.8000 
ro,ionesti, 44.6167 , 23.4333 
ro,ionesti, 44.8500 , 24.2333 
ro,ion roata, 44.6667 , 26.7667 
ro,iordacheanu, 45.0500 , 26.2500 
ro,ipatele, 46.9167 , 27.4167 
ro,ip, 47.2333 , 22.6500 
ro,ipotesti, 47.6167 , 26.2833 
ro,iratosu, 46.3167 , 21.2000 
ro,isaccea, 45.2667 , 28.4667 
ro,isalnita, 44.4000 , 23.7333 
ro,islaz, 43.7333 , 24.7500 
ro,istria, 44.5667 , 28.7167 
ro,isverna, 44.9797 , 22.6292 
ro,ivanesti, 46.6500 , 27.4500 
ro,ivesti, 46.1833 , 27.5333 
ro,ivesti, 45.6833 , 27.5167 
ro,izbiceni, 43.8333 , 24.6500 
ro,izvoare, 44.1500 , 23.2833 
ro,izvoarele, 45.0333 , 25.2667 
ro,izvoarele, 44.2667 , 24.5167 
ro,izvoarele, 43.8167 , 25.3833 
ro,izvoarele, 45.0333 , 28.5333 
ro,izvoarele, 44.0339 , 25.7747 
ro,izvoarele sucevei, 47.7500 , 25.1833 
ro,izvoru barzii, 44.7067 , 22.6742 
ro,izvoru berheciului, 46.5833 , 27.2167 
ro,izvoru crisului, 46.8333 , 23.1000 
ro,jamu mare, 45.2542 , 21.4169 
ro,jaristea, 45.7833 , 27.0667 
ro,jebel, 45.5556 , 21.2136 
ro,jegalia, 44.3000 , 27.6333 
ro,jiana, 44.4031 , 22.7111 
ro,jibert, 46.0000 , 25.0667 
ro,jibou, 47.2667 , 23.2500 
ro,jichisu de jos, 47.1167 , 23.8000 
ro,jidvei, 46.2167 , 24.1000 
ro,jijila, 45.3000 , 28.1500 
ro,jilava, 44.3333 , 26.0781 
ro,jilavele, 44.7667 , 26.5333 
ro,jimbolia, 45.7914 , 20.7172 
ro,jina, 45.7833 , 23.6833 
ro,jirlau, 45.1667 , 27.1667 
ro,jitia, 45.5833 , 26.7167 
ro,joita, 44.4942 , 25.8539 
ro,jorasti, 45.9833 , 27.8667 
ro,joseni, 46.7000 , 25.5000 
ro,jugureni, 45.1000 , 26.4500 
ro,jupanesti, 44.9000 , 23.5333 
ro,jurilovca, 44.7667 , 28.8667 
ro,ladesti, 44.8833 , 24.0500 
ro,lalosu, 44.5500 , 24.0167 
ro,lapugiu de jos, 45.8833 , 22.4833 
ro,lapus, 47.5000 , 24.0167 
ro,lapusnicel, 44.9831 , 22.2269 
ro,lapusnicu mare, 44.9131 , 21.9442 
ro,largu, 44.9667 , 27.1500 
ro,laslea, 46.2167 , 24.6500 
ro,laza, 46.6500 , 27.5833 
ro,lazarea, 46.7500 , 25.5333 
ro,lazareni, 46.8667 , 22.0667 
ro,lazuri, 47.8500 , 22.8667 
ro,lechinta, 47.0167 , 24.3500 
ro,lehliu-gara, 44.4333 , 26.8500 
ro,lehliu, 44.4333 , 26.8500 
ro,leleasca, 44.7833 , 24.4333 
ro,lelese, 45.7333 , 22.7000 
ro,lelesti, 45.1000 , 23.2000 
ro,lemnia, 46.0500 , 26.2667 
ro,lenauheim, 45.8719 , 20.7994 
ro,leorda, 47.8167 , 26.4500 
ro,leordeni, 44.7833 , 25.1167 
ro,leordina, 47.7833 , 24.2500 
ro,leresti, 45.3333 , 25.0667 
ro,lespezi, 47.3667 , 26.7000 
ro,lesu, 47.3167 , 24.7500 
ro,letca, 47.3333 , 23.4500 
ro,letcani, 47.1833 , 27.4167 
ro,letca noua, 44.2356 , 25.7389 
ro,letea veche, 46.5500 , 26.9500 
ro,leu, 44.1833 , 24.0000 
ro,licuriciu, 44.9167 , 23.6167 
ro,liebling, 45.5775 , 21.3217 
ro,liesti, 45.6167 , 27.5167 
ro,limanu, 43.8000 , 28.5333 
ro,lipanesti, 45.0500 , 26.0167 
ro,lipnita, 44.1000 , 27.6000 
ro,lipova, 46.0833 , 21.7000 
ro,lipova, 46.7167 , 27.2333 
ro,lipovat, 46.5667 , 27.7000 
ro,lipovu, 44.1000 , 23.6333 
ro,lisa, 45.7167 , 24.8500 
ro,lisa, 43.8000 , 25.1333 
ro,lita, 43.8000 , 24.8167 
ro,liteni, 47.5667 , 26.2000 
ro,livada, 46.2167 , 21.3833 
ro,livada, 47.8667 , 23.1333 
ro,livezeni, 46.5500 , 24.6333 
ro,livezile, 46.3500 , 23.6333 
ro,livezile, 47.1833 , 24.5667 
ro,livezile, 44.5122 , 22.8633 
ro,livezi, 46.4000 , 26.7333 
ro,livezi, 44.8500 , 23.8167 
ro,loamnes, 45.9333 , 24.1000 
ro,logresti, 44.9000 , 23.7000 
ro,lopadea noua, 46.2833 , 23.8167 
ro,lopatari, 45.4833 , 26.5833 
ro,lovrin, 45.9681 , 20.7703 
ro,lozna, 47.3167 , 23.4667 
ro,lucieni, 44.8500 , 25.4333 
ro,luciu, 44.9667 , 27.0833 
ro,ludesti, 44.8667 , 25.2333 
ro,ludos, 45.9167 , 23.9000 
ro,ludus, 46.4833 , 24.1000 
ro,lueta, 46.2667 , 25.4833 
ro,lugasu de jos, 47.0667 , 22.3500 
ro,lugoj, 45.6886 , 21.9031 
ro,luica, 44.2333 , 26.5833 
ro,luizi-calugara, 46.5333 , 26.8333 
ro,lumina, 44.2833 , 28.5667 
ro,lunca banului, 46.5950 , 28.1683 
ro,lunca bradului, 46.9500 , 25.1000 
ro,lunca cernii de jos, 45.6333 , 22.6167 
ro,lunca corbului, 44.7000 , 24.7500 
ro,lunca de jos, 46.5667 , 25.9833 
ro,lunca de sus, 46.5333 , 25.9667 
ro,lunca ilvei, 47.3667 , 24.9833 
ro,lunca, 46.5167 , 22.4667 
ro,lunca, 47.6167 , 26.9833 
ro,lunca, 46.8500 , 24.5667 
ro,lunca, 43.8333 , 24.7667 
ro,lunca muresului, 46.4333 , 23.9000 
ro,luncavita, 45.2833 , 28.2667 
ro,luncavita, 45.0833 , 22.2667 
ro,luncoiu de jos, 46.1000 , 22.7667 
ro,lungani, 47.1833 , 27.1500 
ro,lungesti, 44.5667 , 24.1833 
ro,lunguletu, 44.6167 , 25.6500 
ro,lupac, 45.2800 , 21.8128 
ro,lupeni, 46.3833 , 25.2167 
ro,lupeni, 45.3500 , 23.2333 
ro,lupsa, 46.3667 , 23.2000 
ro,lupsanu, 44.3833 , 26.9000 
ro,macea, 46.3833 , 21.3000 
ro,macesu de jos, 43.8833 , 23.7167 
ro,macesu de sus, 43.9167 , 23.7000 
ro,macin, 45.2500 , 28.1500 
ro,maciuca, 44.7500 , 24.0167 
ro,madaras, 46.8333 , 21.6833 
ro,madarjac, 47.0500 , 27.2500 
ro,madulari, 45.0333 , 24.0000 
ro,maeriste, 47.3167 , 22.8000 
ro,magesti, 47.0167 , 22.4500 
ro,magherani, 46.5667 , 24.9000 
ro,magiresti, 46.5167 , 26.5500 
ro,maglavit, 44.0333 , 23.1000 
ro,magura ilvei, 47.3833 , 24.8000 
ro,magura, 46.5500 , 26.8333 
ro,magura, 45.2667 , 26.5833 
ro,magura, 44.0333 , 25.4000 
ro,magurele, 45.1000 , 26.0333 
ro,magurele, 44.3500 , 26.0333 
ro,magureni, 45.0667 , 25.7333 
ro,maguri-racatau, 46.6333 , 23.1333 
ro,mahmudia, 45.0833 , 29.0833 
ro,maicanesti, 45.5000 , 27.5000 
ro,maieru, 47.4000 , 24.7500 
ro,maierus, 45.9000 , 25.5333 
ro,malaia, 45.3500 , 24.0333 
ro,maldaeni, 44.1167 , 24.9333 
ro,maldaresti, 45.1167 , 24.0000 
ro,malini, 47.4500 , 26.1000 
ro,malnas, 46.0167 , 25.8333 
ro,malovat, 44.7044 , 22.7311 
ro,malu cu flori, 45.1500 , 25.2000 
ro,malu mare, 44.2333 , 23.8667 
ro,malureni, 45.1000 , 24.8000 
ro,malusteni, 46.1833 , 27.9167 
ro,manasia, 44.7000 , 26.6667 
ro,manastirea casin, 46.1500 , 26.6833 
ro,manastirea homorului, 47.6000 , 25.8667 
ro,manastirea, 44.2167 , 26.9000 
ro,manastireni, 46.7667 , 23.0833 
ro,manastiur, 45.8167 , 22.0667 
ro,mandra, 45.8167 , 25.0500 
ro,maneciu, 45.3167 , 25.9833 
ro,manesti, 44.9667 , 25.2833 
ro,manesti, 44.8667 , 25.8500 
ro,mangalia, 43.8000 , 28.5833 
ro,manoleasa, 47.9833 , 27.0667 
ro,manzalesti, 45.5000 , 26.6500 
ro,maracineni, 44.9000 , 24.8833 
ro,maracineni, 45.2000 , 26.8000 
ro,marasesti, 45.8833 , 27.2333 
ro,marasu, 44.8500 , 27.9667 
ro,marca, 47.2167 , 22.5667 
ro,marga, 45.5000 , 22.5167 
ro,margaritesti, 45.4333 , 26.8333 
ro,margau, 46.7500 , 22.9667 
ro,marghita, 47.3500 , 22.3333 
ro,margina, 45.8500 , 22.2667 
ro,marginea, 47.8167 , 25.8167 
ro,margineni, 46.6000 , 26.9000 
ro,margineni, 46.9000 , 26.6333 
ro,marisel, 46.6500 , 23.1333 
ro,mariselu, 47.0167 , 24.5167 
ro,marpod, 45.8667 , 24.5000 
ro,marsa, 44.3742 , 25.5569 
ro,marsani, 44.0167 , 24.0167 
ro,martinesti, 45.8167 , 23.1333 
ro,martinis, 46.2333 , 25.3833 
ro,maruntei, 44.2000 , 24.4667 
ro,marzanesti, 43.9333 , 25.4667 
ro,masca, 46.3000 , 21.6833 
ro,masloc, 45.9981 , 21.4497 
ro,mastacani, 45.7833 , 28.0333 
ro,matasari, 44.8500 , 23.0833 
ro,matasaru, 44.7167 , 25.4167 
ro,matca, 45.8500 , 27.5333 
ro,mateesti, 45.0667 , 23.8500 
ro,matei, 46.9833 , 24.2667 
ro,maureni, 45.4039 , 21.5025 
ro,mavrodin, 44.0333 , 25.2500 
ro,maxineni, 45.4000 , 27.6333 
ro,medgidia, 44.2500 , 28.2833 
ro,medias, 46.1667 , 24.3500 
ro,mediesu aurit, 47.7833 , 23.1500 
ro,mehadia, 44.9008 , 22.3669 
ro,mehadica, 45.0333 , 22.2667 
ro,melinesti, 44.5667 , 23.7167 
ro,mera, 45.7667 , 26.9500 
ro,merei, 45.1333 , 26.6833 
ro,mereni, 44.0500 , 28.3667 
ro,meresti, 46.2333 , 25.4500 
ro,merghindeal, 45.9667 , 24.7333 
ro,merisani, 44.9667 , 24.7333 
ro,mesesenii de jos, 47.1500 , 22.9833 
ro,metes, 46.1000 , 23.4167 
ro,mica, 47.1333 , 23.9333 
ro,mica, 46.3667 , 24.4167 
ro,micasasa, 46.0833 , 24.1167 
ro,micesti, 44.9500 , 24.8667 
ro,miclesti, 46.8167 , 27.8333 
ro,micula, 47.9000 , 22.9500 
ro,miercurea-ciuc, 46.3500 , 25.8000 
ro,miercurea nirajului, 46.5333 , 24.8000 
ro,miercurea sibiului, 45.8833 , 23.8000 
ro,mihaesti, 45.1167 , 25.0000 
ro,mihaesti, 45.0333 , 24.2500 
ro,mihaesti, 44.1333 , 24.7833 
ro,mihai bravu, 44.9500 , 28.6500 
ro,mihai bravu, 44.1406 , 26.0628 
ro,mihail eminescu, 47.7833 , 26.9167 
ro,mihaileni, 46.4667 , 25.8167 
ro,mihaileni, 45.9833 , 24.3500 
ro,mihaileni, 47.9667 , 26.1500 
ro,mihailesti, 44.9167 , 26.6667 
ro,mihail kogalniceanu, 44.3667 , 28.4500 
ro,mihail kogalniceanu, 44.6833 , 27.7333 
ro,mihail kogalniceanu, 45.0333 , 28.7333 
ro,mihai viteazu, 46.5333 , 23.7500 
ro,mihai viteazu, 44.6333 , 28.6833 
ro,mihalaseni, 47.8833 , 27.0667 
ro,mihalt, 46.1500 , 23.7333 
ro,milas, 46.8167 , 24.4333 
ro,milcoiu, 45.0500 , 24.4667 
ro,milcovul, 45.6500 , 27.2500 
ro,mileanca, 48.0833 , 26.7000 
ro,milisauti, 47.7833 , 26.0000 
ro,milosesti, 44.7333 , 27.2333 
ro,mintiu gherlii, 47.0500 , 23.9500 
ro,mioveni, 44.9500 , 24.9500 
ro,miraslau, 46.3667 , 23.7167 
ro,mircea voda, 44.2833 , 28.1667 
ro,mircea voda, 45.1167 , 27.3833 
ro,mircesti, 47.0833 , 26.8333 
ro,miresu mare, 47.5000 , 23.3333 
ro,mironeasa, 46.9667 , 27.4167 
ro,mirosi, 44.4167 , 24.9333 
ro,miroslava, 47.1500 , 27.5167 
ro,miroslovesti, 47.1500 , 26.6500 
ro,mirsid, 47.2333 , 23.1333 
ro,mischii, 44.3833 , 23.8500 
ro,mitoc, 48.1000 , 27.0333 
ro,mitocu dragomirnei, 47.7333 , 26.2500 
ro,mitreni, 44.1667 , 26.6000 
ro,mizil, 45.0167 , 26.4500 
ro,moacsa, 45.8667 , 25.9667 
ro,moara vlasiei, 44.6333 , 26.2167 
ro,mociu, 46.8000 , 24.0333 
ro,modelu, 44.2000 , 27.3833 
ro,moftinu mare, 47.6667 , 22.6667 
ro,mogosani, 44.6833 , 25.4000 
ro,mogosesti, 47.0333 , 27.5333 
ro,mogosesti-siret, 47.1333 , 26.7833 
ro,mogos, 46.2667 , 23.2667 
ro,mogosoaia, 44.5292 , 26.0000 
ro,moinesti, 46.4667 , 26.4833 
ro,moisei, 47.6500 , 24.5500 
ro,moldova noua, 44.7375 , 21.6669 
ro,moldova sulita, 47.6833 , 25.2500 
ro,moldovenesti, 46.5000 , 23.6500 
ro,moldoveni, 46.8333 , 26.7667 
ro,moldovita, 47.6833 , 25.5333 
ro,monor, 46.9667 , 24.7000 
ro,moraresti, 45.0167 , 24.5667 
ro,moravita, 45.2558 , 21.2703 
ro,moreni, 44.9833 , 25.6500 
ro,moroeni, 45.2167 , 25.4333 
ro,morteni, 44.6667 , 25.2333 
ro,morunglav, 44.4667 , 24.1167 
ro,mosna, 46.9167 , 27.9500 
ro,mosna, 46.0833 , 24.4000 
ro,mosnita noua, 45.7172 , 21.3253 
ro,mosoaia, 44.8167 , 24.7667 
ro,mosteni, 43.8667 , 25.1333 
ro,motaeni, 45.1000 , 25.4167 
ro,motatei, 44.0333 , 23.2000 
ro,motca, 47.2500 , 26.6167 
ro,motoseni, 46.3333 , 27.3833 
ro,motru, 44.8033 , 22.9719 
ro,movila banului, 44.9833 , 26.6833 
ro,movila miresei, 45.2167 , 27.6000 
ro,movila, 44.5500 , 27.7000 
ro,movileni, 47.3167 , 27.3500 
ro,movileni, 44.3667 , 24.6500 
ro,movileni, 45.7667 , 27.3500 
ro,movilita, 45.9500 , 27.1000 
ro,movilita, 44.6500 , 26.4833 
ro,mozaceni, 44.5667 , 25.1667 
ro,muereasca, 45.1833 , 24.3333 
ro,mugeni, 46.2500 , 25.2167 
ro,munteni buzau, 44.6333 , 26.9833 
ro,muntenii de jos, 46.6167 , 27.7667 
ro,munteni, 45.9333 , 27.4333 
ro,murgasi, 44.5000 , 23.8667 
ro,murgeni, 46.2044 , 28.0197 
ro,murgesti, 45.4000 , 26.8833 
ro,murighiol, 45.0333 , 29.1667 
ro,musenita, 47.9667 , 26.0000 
ro,musetesti, 45.1500 , 23.4667 
ro,nades, 46.3167 , 24.7333 
ro,nadlac, 46.1667 , 20.7500 
ro,nadrag, 45.6500 , 22.1833 
ro,naeni, 45.1000 , 26.4833 
ro,naidas, 44.8817 , 21.5881 
ro,nalbant, 45.0500 , 28.6167 
ro,namoloasa, 45.5333 , 27.5500 
ro,nana, 44.2667 , 26.5833 
ro,nanesti, 45.5500 , 27.5000 
ro,nanov, 44.0000 , 25.3000 
ro,napradea, 47.3667 , 23.3167 
ro,naruja, 45.8333 , 26.7833 
ro,nasaud, 47.2833 , 24.4000 
ro,nasturelu, 43.6667 , 25.4667 
ro,navodari, 44.3167 , 28.6000 
ro,neaua, 46.4833 , 24.8333 
ro,necsesti, 44.2500 , 25.1500 
ro,negomiru, 44.8333 , 23.1667 
ro,negrasi, 44.6000 , 25.1167 
ro,negresti, 46.8333 , 27.4333 
ro,negresti-oas, 47.8667 , 23.4333 
ro,negri, 46.7000 , 26.9667 
ro,negru voda, 43.8167 , 28.2000 
ro,nehoiu, 45.4167 , 26.3000 
ro,nereju, 45.7167 , 26.7167 
ro,nicolae balcescu, 46.4667 , 26.9167 
ro,nicolae balcescu, 44.3833 , 28.3833 
ro,nicolae balcescu, 44.4500 , 26.7667 
ro,nicolae titulescu, 44.3000 , 24.8000 
ro,nicoresti, 45.9333 , 27.2833 
ro,nicseni, 47.8667 , 26.6333 
ro,niculitel, 45.1833 , 28.4833 
ro,nistoresti, 45.8333 , 26.7333 
ro,nitchidorf, 45.5833 , 21.5333 
ro,nocrich, 45.9000 , 24.4500 
ro,nojorid, 46.9833 , 21.8833 
ro,noslac, 46.4000 , 23.9333 
ro,novaci, 45.1833 , 23.6667 
ro,nucet, 46.4667 , 22.5833 
ro,nucet, 44.7833 , 25.5500 
ro,nuci, 44.7167 , 26.3000 
ro,nucsoara, 45.3333 , 24.7833 
ro,nufaru, 45.1500 , 28.9167 
ro,nuseni, 47.1000 , 24.2000 
ro,nusfalau, 47.2000 , 22.7333 
ro,oancea, 45.9167 , 28.1000 
ro,oarja, 44.7667 , 24.9667 
ro,oarta de jos, 47.4500 , 23.1333 
ro,obarsia-closani, 45.0167 , 22.6833 
ro,oboga, 44.4167 , 24.1000 
ro,obreja, 45.4833 , 22.2500 
ro,ocland, 46.1667 , 25.4167 
ro,ocna de fier, 45.3333 , 21.7833 
ro,ocna mures, 46.3833 , 23.8500 
ro,ocna sibiului, 45.8833 , 24.0500 
ro,ocna sugatag, 47.7833 , 23.9333 
ro,ocnele mari, 45.0833 , 24.3167 
ro,ocnita, 44.9833 , 25.5500 
ro,ocolis, 46.4833 , 23.4667 
ro,odaile, 45.3833 , 26.5500 
ro,odobesti, 45.7667 , 27.0500 
ro,odobesti, 44.6167 , 25.5667 
ro,odoreu, 47.8000 , 23.0000 
ro,odorheiu secuiesc, 46.3000 , 25.3000 
ro,ogra, 46.4333 , 24.3167 
ro,ogrezeni, 44.4197 , 25.7683 
ro,ohaba lunga, 45.9081 , 21.9744 
ro,ohaba, 46.0667 , 23.7833 
ro,oinacu, 43.9500 , 26.0167 
ro,oituz, 46.2000 , 26.6167 
ro,ojdula, 45.9833 , 26.2500 
ro,olanu, 44.8667 , 24.3000 
ro,olari, 46.3833 , 21.5500 
ro,olcea, 46.6833 , 21.9833 
ro,oltenesti, 46.5833 , 27.9000 
ro,olteni, 44.1833 , 25.2833 
ro,oltenita, 44.0833 , 26.6333 
ro,oltina, 44.1667 , 27.6667 
ro,oncesti, 46.4667 , 27.2500 
ro,onesti, 46.2500 , 26.7500 
ro,oniceni, 46.8167 , 27.1500 
ro,oporelu, 44.6000 , 24.4167 
ro,oprisor, 44.2833 , 23.0833 
ro,optasi, 44.5833 , 24.6500 
ro,oradea, 47.0667 , 21.9333 
ro,orastie, 45.8333 , 23.2000 
ro,orastioara de sus, 45.7333 , 23.1667 
ro,orasu nou, 47.8333 , 23.2833 
ro,oravita, 45.0325 , 21.6894 
ro,orbeni, 46.2833 , 27.0167 
ro,orlat, 45.7500 , 23.9667 
ro,orlea, 43.7500 , 24.3833 
ro,orlesti, 44.8000 , 24.2167 
ro,ormenis, 46.0167 , 25.5500 
ro,orodel, 44.2333 , 23.2333 
ro,orsova, 44.7253 , 22.3961 
ro,ortisoara, 45.9636 , 21.1983 
ro,osesti, 46.7667 , 27.4667 
ro,osica de sus, 44.2500 , 24.3167 
ro,osorheiu, 47.0333 , 22.0500 
ro,ostra, 47.4000 , 25.7667 
ro,ostroveni, 43.8000 , 23.9000 
ro,ostrov, 44.9333 , 28.1500 
ro,ostrov, 44.1167 , 27.3667 
ro,oteleni, 47.0833 , 27.0333 
ro,otelu rosu, 45.5333 , 22.3667 
ro,otesani, 45.0667 , 24.0333 
ro,otopeni, 44.5500 , 26.0667 
ro,ovidiu, 44.2667 , 28.5667 
ro,ozun, 45.8000 , 25.8500 
ro,pacureti, 45.1500 , 26.1333 
ro,pades, 45.0167 , 22.8500 
ro,padina, 44.8333 , 27.1167 
ro,padureni, 45.9333 , 27.2167 
ro,palanca, 46.5333 , 26.1167 
ro,palatca, 46.8500 , 23.9833 
ro,paltinis, 48.2167 , 26.6500 
ro,paltinis, 45.4333 , 22.1500 
ro,paltinoasa, 47.5500 , 25.9500 
ro,paltin, 45.7833 , 26.7167 
ro,panaci, 47.2667 , 25.3833 
ro,panatau, 45.3167 , 26.3833 
ro,pancesti, 46.3333 , 27.0833 
ro,panciu, 45.9000 , 27.0833 
ro,pancota, 46.3333 , 21.7000 
ro,panet, 46.5500 , 24.4667 
ro,pangarati, 46.9333 , 26.1500 
ro,pantelimon, 44.4500 , 26.2000 
ro,pantelimon, 44.5500 , 28.3333 
ro,panticeu, 47.0333 , 23.5667 
ro,papiu ilarian, 46.5500 , 24.2000 
ro,parau, 45.8500 , 25.1833 
ro,parava, 46.3000 , 27.0000 
ro,pardina, 45.3000 , 28.9667 
ro,pardosi, 45.3667 , 26.9000 
ro,parincea, 46.4833 , 27.1000 
ro,parjol, 46.5833 , 26.6000 
ro,parscoveni, 44.3000 , 24.2333 
ro,parscov, 45.2833 , 26.5500 
ro,partestii de jos, 47.6333 , 25.9667 
ro,parva, 47.4000 , 24.5500 
ro,pasareni, 46.4833 , 24.7000 
ro,pascani, 47.2500 , 26.7333 
ro,pastraveni, 47.1667 , 26.5667 
ro,patarlagele, 45.3167 , 26.3500 
ro,patrauti, 47.7167 , 26.2000 
ro,patulele, 44.3453 , 22.7728 
ro,pauca, 46.0167 , 23.9000 
ro,pauleni-ciuc, 46.4000 , 25.8333 
ro,paulesti, 45.0000 , 25.9833 
ro,paulesti, 47.7833 , 22.9167 
ro,paulis, 46.1167 , 21.5833 
ro,paunesti, 46.0333 , 27.1000 
ro,pausesti-maglasi, 45.1333 , 24.2500 
ro,pausesti, 45.0667 , 24.1167 
ro,peceneaga, 45.0167 , 28.1333 
ro,pechea, 45.6333 , 27.8000 
ro,pecica, 46.1667 , 21.0667 
